,parent_id,cid,pluralName,shortName,name,level,order
0,root,4d4b7104d754a06370d81259,Arts & Entertainment,Arts & Entertainment,Arts & Entertainment,1,0
1,4d4b7104d754a06370d81259,56aa371be4b08b9a8d5734db,Amphitheaters,Amphitheater,Amphitheater,2,0
2,4d4b7104d754a06370d81259,4fceea171983d5d06c3e9823,Aquariums,Aquarium,Aquarium,2,1
3,4d4b7104d754a06370d81259,4bf58dd8d48988d1e1931735,Arcades,Arcade,Arcade,2,2
4,4d4b7104d754a06370d81259,4bf58dd8d48988d1e2931735,Art Galleries,Art Gallery,Art Gallery,2,3
5,4d4b7104d754a06370d81259,4bf58dd8d48988d1e4931735,Bowling Alleys,Bowling Alley,Bowling Alley,2,4
6,4d4b7104d754a06370d81259,4bf58dd8d48988d17c941735,Casinos,Casino,Casino,2,5
7,4d4b7104d754a06370d81259,52e81612bcbc57f1066b79e7,Circuses,Circus,Circus,2,6
8,4d4b7104d754a06370d81259,4bf58dd8d48988d18e941735,Comedy Clubs,Comedy Club,Comedy Club,2,7
9,4d4b7104d754a06370d81259,5032792091d4c4b30a586d5c,Concert Halls,Concert Hall,Concert Hall,2,8
10,4d4b7104d754a06370d81259,52e81612bcbc57f1066b79ef,Country Dance Clubs,Country Dance Club,Country Dance Club,2,9
11,4d4b7104d754a06370d81259,52e81612bcbc57f1066b79e8,Disc Golf Courses,Disc Golf,Disc Golf,2,10
12,4d4b7104d754a06370d81259,56aa371be4b08b9a8d573532,Exhibits,Exhibit,Exhibit,2,11
13,4d4b7104d754a06370d81259,4bf58dd8d48988d1f1931735,General Entertainment,Entertainment,General Entertainment,2,12
14,4d4b7104d754a06370d81259,52e81612bcbc57f1066b79ea,Go Kart Tracks,Go Kart,Go Kart Track,2,13
15,4d4b7104d754a06370d81259,4deefb944765f83613cdba6e,Historic Sites,Historic Site,Historic Site,2,14
16,4d4b7104d754a06370d81259,5744ccdfe4b0c0459246b4bb,Karaoke Boxes,Karaoke,Karaoke Box,2,15
17,4d4b7104d754a06370d81259,52e81612bcbc57f1066b79e6,Laser Tag Places,Laser Tag,Laser Tag,2,16
18,4d4b7104d754a06370d81259,5642206c498e4bfca532186c,Memorial Sites,Memorial Site,Memorial Site,2,17
19,4d4b7104d754a06370d81259,52e81612bcbc57f1066b79eb,Mini Golf Courses,Mini Golf,Mini Golf,2,18
20,4d4b7104d754a06370d81259,4bf58dd8d48988d17f941735,Movie Theaters,Movie Theater,Movie Theater,2,19
21,4bf58dd8d48988d17f941735,56aa371be4b08b9a8d5734de,Drive-in Theaters,Drive-in Theater,Drive-in Theater,3,0
22,4bf58dd8d48988d17f941735,4bf58dd8d48988d17e941735,Indie Movie Theaters,Indie Movies,Indie Movie Theater,3,1
23,4bf58dd8d48988d17f941735,4bf58dd8d48988d180941735,Multiplexes,Cineplex,Multiplex,3,2
24,4d4b7104d754a06370d81259,4bf58dd8d48988d181941735,Museums,Museum,Museum,2,20
25,4bf58dd8d48988d181941735,4bf58dd8d48988d18f941735,Art Museums,Art Museum,Art Museum,3,0
26,4bf58dd8d48988d181941735,559acbe0498e472f1a53fa23,Erotic Museums,Erotic Museum,Erotic Museum,3,1
27,4bf58dd8d48988d181941735,4bf58dd8d48988d190941735,History Museums,History Museum,History Museum,3,2
28,4bf58dd8d48988d181941735,4bf58dd8d48988d192941735,Planetariums,Planetarium,Planetarium,3,3
29,4bf58dd8d48988d181941735,4bf58dd8d48988d191941735,Science Museums,Science Museum,Science Museum,3,4
30,4d4b7104d754a06370d81259,4bf58dd8d48988d1e5931735,Music Venues,Music Venue,Music Venue,2,21
31,4bf58dd8d48988d1e5931735,4bf58dd8d48988d1e7931735,Jazz Clubs,Jazz Club,Jazz Club,3,0
32,4bf58dd8d48988d1e5931735,4bf58dd8d48988d1e8931735,Piano Bars,Piano Bar,Piano Bar,3,1
33,4bf58dd8d48988d1e5931735,4bf58dd8d48988d1e9931735,Rock Clubs,Rock Club,Rock Club,3,2
34,4d4b7104d754a06370d81259,5744ccdfe4b0c0459246b4b8,Pachinko Parlors,Pachinko Parlor,Pachinko Parlor,2,22
35,4d4b7104d754a06370d81259,4bf58dd8d48988d1f2931735,Performing Arts Venues,Performing Arts,Performing Arts Venue,2,23
36,4bf58dd8d48988d1f2931735,4bf58dd8d48988d134941735,Dance Studios,Dance Studio,Dance Studio,3,0
37,4bf58dd8d48988d1f2931735,4bf58dd8d48988d135941735,Indie Theaters,Indie,Indie Theater,3,1
38,4bf58dd8d48988d1f2931735,4bf58dd8d48988d136941735,Opera Houses,Opera House,Opera House,3,2
39,4bf58dd8d48988d1f2931735,4bf58dd8d48988d137941735,Theaters,Theater,Theater,3,3
40,4d4b7104d754a06370d81259,4bf58dd8d48988d1e3931735,Pool Halls,Billiards,Pool Hall,2,24
41,4d4b7104d754a06370d81259,507c8c4091d498d9fc8c67a9,Public Art,Public Art,Public Art,2,25
42,507c8c4091d498d9fc8c67a9,52e81612bcbc57f1066b79ed,Outdoor Sculptures,Outdoor Sculpture,Outdoor Sculpture,3,0
43,507c8c4091d498d9fc8c67a9,52e81612bcbc57f1066b79ee,Street Art Installations,Street Art,Street Art,3,1
44,4d4b7104d754a06370d81259,56aa371be4b08b9a8d573514,Racecourses,Racecourse,Racecourse,2,26
45,4d4b7104d754a06370d81259,4bf58dd8d48988d1f4931735,Racetracks,Racetrack,Racetrack,2,27
46,4d4b7104d754a06370d81259,52e81612bcbc57f1066b79e9,Roller Rinks,Roller Rink,Roller Rink,2,28
47,4d4b7104d754a06370d81259,52e81612bcbc57f1066b79ec,Salsa Clubs,Salsa Club,Salsa Club,2,29
48,4d4b7104d754a06370d81259,56aa371be4b08b9a8d5734f9,Samba Schools,Samba School,Samba School,2,30
49,4d4b7104d754a06370d81259,4bf58dd8d48988d184941735,Stadiums,Stadium,Stadium,2,31
50,4bf58dd8d48988d184941735,4bf58dd8d48988d18c941735,Baseball Stadiums,Baseball,Baseball Stadium,3,0
51,4bf58dd8d48988d184941735,4bf58dd8d48988d18b941735,Basketball Stadiums,Basketball,Basketball Stadium,3,1
52,4bf58dd8d48988d184941735,4bf58dd8d48988d18a941735,Cricket Grounds,Cricket,Cricket Ground,3,2
53,4bf58dd8d48988d184941735,4bf58dd8d48988d189941735,Football Stadiums,Football,Football Stadium,3,3
54,4bf58dd8d48988d184941735,4bf58dd8d48988d185941735,Hockey Arenas,Hockey,Hockey Arena,3,4
55,4bf58dd8d48988d184941735,56aa371be4b08b9a8d573556,Rugby Stadiums,Rugby,Rugby Stadium,3,5
56,4bf58dd8d48988d184941735,4bf58dd8d48988d188941735,Soccer Stadiums,Soccer,Soccer Stadium,3,6
57,4bf58dd8d48988d184941735,4e39a891bd410d7aed40cbc2,Tennis Stadiums,Tennis,Tennis Stadium,3,7
58,4bf58dd8d48988d184941735,4bf58dd8d48988d187941735,Track Stadiums,Track,Track Stadium,3,8
59,4d4b7104d754a06370d81259,4bf58dd8d48988d182941735,Theme Parks,Theme Park,Theme Park,2,32
60,4bf58dd8d48988d182941735,5109983191d435c0d71c2bb1,Theme Park Rides/Attractions,Theme Park,Theme Park Ride / Attraction,3,0
61,4d4b7104d754a06370d81259,56aa371be4b08b9a8d573520,Tour Providers,Tour Provider,Tour Provider,2,33
62,4d4b7104d754a06370d81259,4bf58dd8d48988d193941735,Water Parks,Water Park,Water Park,2,34
63,4d4b7104d754a06370d81259,4bf58dd8d48988d17b941735,Zoos,Zoo,Zoo,2,35
64,root,4d4b7105d754a06372d81259,Colleges & Universities,College & Education,College & University,1,1
65,4d4b7105d754a06372d81259,4bf58dd8d48988d198941735,College Academic Buildings,Academic Building,College Academic Building,2,0
66,4bf58dd8d48988d198941735,4bf58dd8d48988d199941735,College Arts Buildings,Arts,College Arts Building,3,0
67,4bf58dd8d48988d198941735,4bf58dd8d48988d19a941735,College Communications Buildings,Communications,College Communications Building,3,1
68,4bf58dd8d48988d198941735,4bf58dd8d48988d19e941735,College Engineering Buildings,Engineering,College Engineering Building,3,2
69,4bf58dd8d48988d198941735,4bf58dd8d48988d19d941735,College History Buildings,History,College History Building,3,3
70,4bf58dd8d48988d198941735,4bf58dd8d48988d19c941735,College Math Buildings,Math,College Math Building,3,4
71,4bf58dd8d48988d198941735,4bf58dd8d48988d19b941735,College Science Buildings,Science,College Science Building,3,5
72,4bf58dd8d48988d198941735,4bf58dd8d48988d19f941735,College Technology Buildings,Technology,College Technology Building,3,6
73,4d4b7105d754a06372d81259,4bf58dd8d48988d197941735,College Administrative Buildings,Administrative Building,College Administrative Building,2,1
74,4d4b7105d754a06372d81259,4bf58dd8d48988d1af941735,College Auditoriums,Auditorium,College Auditorium,2,2
75,4d4b7105d754a06372d81259,4bf58dd8d48988d1b1941735,College Bookstores,College Bookstore,College Bookstore,2,3
76,4d4b7105d754a06372d81259,4bf58dd8d48988d1a1941735,College Cafeterias,Cafeteria,College Cafeteria,2,4
77,4d4b7105d754a06372d81259,4bf58dd8d48988d1a0941735,College Classrooms,Classroom,College Classroom,2,5
78,4d4b7105d754a06372d81259,4bf58dd8d48988d1b2941735,College Gyms,Gym,College Gym,2,6
79,4d4b7105d754a06372d81259,4bf58dd8d48988d1a5941735,College Labs,Lab,College Lab,2,7
80,4d4b7105d754a06372d81259,4bf58dd8d48988d1a7941735,College Libraries,Library,College Library,2,8
81,4d4b7105d754a06372d81259,4bf58dd8d48988d1aa941735,College Quads,Quad,College Quad,2,9
82,4d4b7105d754a06372d81259,4bf58dd8d48988d1a9941735,College Rec Centers,Rec Center,College Rec Center,2,10
83,4d4b7105d754a06372d81259,4bf58dd8d48988d1a3941735,College Residence Halls,Residence Hall,College Residence Hall,2,11
84,4d4b7105d754a06372d81259,4bf58dd8d48988d1b4941735,College Stadiums,Stadium,College Stadium,2,12
85,4bf58dd8d48988d1b4941735,4bf58dd8d48988d1bb941735,College Baseball Diamonds,Baseball,College Baseball Diamond,3,0
86,4bf58dd8d48988d1b4941735,4bf58dd8d48988d1ba941735,College Basketball Courts,Basketball,College Basketball Court,3,1
87,4bf58dd8d48988d1b4941735,4bf58dd8d48988d1b9941735,College Cricket Pitches,Cricket,College Cricket Pitch,3,2
88,4bf58dd8d48988d1b4941735,4bf58dd8d48988d1b8941735,College Football Fields,Football,College Football Field,3,3
89,4bf58dd8d48988d1b4941735,4bf58dd8d48988d1b5941735,College Hockey Rinks,Hockey,College Hockey Rink,3,4
90,4bf58dd8d48988d1b4941735,4bf58dd8d48988d1b7941735,College Soccer Fields,Soccer,College Soccer Field,3,5
91,4bf58dd8d48988d1b4941735,4e39a9cebd410d7aed40cbc4,College Tennis Courts,Tennis Court,College Tennis Court,3,6
92,4bf58dd8d48988d1b4941735,4bf58dd8d48988d1b6941735,College Tracks,Track,College Track,3,7
93,4d4b7105d754a06372d81259,4bf58dd8d48988d1ac941735,College Theaters,Theater,College Theater,2,13
94,4d4b7105d754a06372d81259,4bf58dd8d48988d1a2941735,Community Colleges,Community College,Community College,2,14
95,4d4b7105d754a06372d81259,4bf58dd8d48988d1b0941735,Fraternity Houses,Frat House,Fraternity House,2,15
96,4d4b7105d754a06372d81259,4bf58dd8d48988d1a8941735,General Colleges & Universities,Education,General College & University,2,16
97,4d4b7105d754a06372d81259,4bf58dd8d48988d1a6941735,Law Schools,Law School,Law School,2,17
98,4d4b7105d754a06372d81259,4bf58dd8d48988d1b3941735,Medical Schools,Medical School,Medical School,2,18
99,4d4b7105d754a06372d81259,4bf58dd8d48988d141941735,Sorority Houses,Sorority House,Sorority House,2,19
100,4d4b7105d754a06372d81259,4bf58dd8d48988d1ab941735,Student Centers,Student Center,Student Center,2,20
101,4d4b7105d754a06372d81259,4bf58dd8d48988d1ad941735,Trade Schools,Trade School,Trade School,2,21
102,4d4b7105d754a06372d81259,4bf58dd8d48988d1ae941735,Universities,University,University,2,22
103,root,4d4b7105d754a06373d81259,Events,Event,Event,1,2
104,4d4b7105d754a06373d81259,52f2ab2ebcbc57f1066b8b3b,Christmas Markets,Christmas Market,Christmas Market,2,0
105,4d4b7105d754a06373d81259,5267e4d9e4b0ec79466e48c6,Conferences,Conference,Conference,2,1
106,4d4b7105d754a06373d81259,5267e4d9e4b0ec79466e48c9,Conventions,Convention,Convention,2,2
107,4d4b7105d754a06373d81259,5267e4d9e4b0ec79466e48c7,Festivals,Festival,Festival,2,3
108,4d4b7105d754a06373d81259,5267e4d9e4b0ec79466e48d1,Music Festivals,Music Festival,Music Festival,2,4
109,4d4b7105d754a06373d81259,5267e4d9e4b0ec79466e48c8,Other Events,Other Event,Other Event,2,5
110,4d4b7105d754a06373d81259,52741d85e4b0d5d1e3c6a6d9,Parades,Parade,Parade,2,6
111,4d4b7105d754a06373d81259,52f2ab2ebcbc57f1066b8b54,Stoop Sales,Stoop Sale,Stoop Sale,2,7
112,4d4b7105d754a06373d81259,5267e4d8e4b0ec79466e48c5,Street Fairs,Fair,Street Fair,2,8
113,root,4d4b7105d754a06374d81259,Food,Food,Food,1,3
114,4d4b7105d754a06374d81259,503288ae91d4c4b30a586d67,Afghan Restaurants,Afghan,Afghan Restaurant,2,0
115,4d4b7105d754a06374d81259,4bf58dd8d48988d1c8941735,African Restaurants,African,African Restaurant,2,1
116,4bf58dd8d48988d1c8941735,4bf58dd8d48988d10a941735,Ethiopian Restaurants,Ethiopian,Ethiopian Restaurant,3,0
117,4d4b7105d754a06374d81259,4bf58dd8d48988d14e941735,American Restaurants,American,American Restaurant,2,2
118,4bf58dd8d48988d14e941735,4bf58dd8d48988d157941735,New American Restaurants,New American,New American Restaurant,3,0
119,4d4b7105d754a06374d81259,4bf58dd8d48988d142941735,Asian Restaurants,Asian,Asian Restaurant,2,3
120,4bf58dd8d48988d142941735,56aa371be4b08b9a8d573568,Burmese Restaurants,Burmese,Burmese Restaurant,3,0
121,4bf58dd8d48988d142941735,52e81612bcbc57f1066b7a03,Cambodian Restaurants,Cambodian,Cambodian Restaurant,3,1
122,4bf58dd8d48988d142941735,4bf58dd8d48988d145941735,Chinese Restaurants,Chinese,Chinese Restaurant,3,2
123,4bf58dd8d48988d145941735,52af3a5e3cf9994f4e043bea,Anhui Restaurants,Anhui,Anhui Restaurant,4,0
124,4bf58dd8d48988d145941735,52af3a723cf9994f4e043bec,Beijing Restaurants,Beijing,Beijing Restaurant,4,1
125,4bf58dd8d48988d145941735,52af3a7c3cf9994f4e043bed,Cantonese Restaurants,Cantonese,Cantonese Restaurant,4,2
126,4bf58dd8d48988d145941735,52af3a673cf9994f4e043beb,Chinese Aristocrat Restaurants,Aristocrat,Chinese Aristocrat Restaurant,4,3
127,4bf58dd8d48988d145941735,52af3a903cf9994f4e043bee,Chinese Breakfast Places,Chinese Breakfast,Chinese Breakfast Place,4,4
128,4bf58dd8d48988d145941735,4bf58dd8d48988d1f5931735,Dim Sum Restaurants,Dim Sum,Dim Sum Restaurant,4,5
129,4bf58dd8d48988d145941735,52af3a9f3cf9994f4e043bef,Dongbei Restaurants,Dongbei,Dongbei Restaurant,4,6
130,4bf58dd8d48988d145941735,52af3aaa3cf9994f4e043bf0,Fujian Restaurants,Fujian,Fujian Restaurant,4,7
131,4bf58dd8d48988d145941735,52af3ab53cf9994f4e043bf1,Guizhou Restaurants,Guizhou,Guizhou Restaurant,4,8
132,4bf58dd8d48988d145941735,52af3abe3cf9994f4e043bf2,Hainan Restaurants,Hainan,Hainan Restaurant,4,9
133,4bf58dd8d48988d145941735,52af3ac83cf9994f4e043bf3,Hakka Restaurants,Hakka,Hakka Restaurant,4,10
134,4bf58dd8d48988d145941735,52af3ad23cf9994f4e043bf4,Henan Restaurants,Henan,Henan Restaurant,4,11
135,4bf58dd8d48988d145941735,52af3add3cf9994f4e043bf5,Hong Kong Restaurants,Hong Kong,Hong Kong Restaurant,4,12
136,4bf58dd8d48988d145941735,52af3af23cf9994f4e043bf7,Huaiyang Restaurants,Huaiyang,Huaiyang Restaurant,4,13
137,4bf58dd8d48988d145941735,52af3ae63cf9994f4e043bf6,Hubei Restaurants,Hubei,Hubei Restaurant,4,14
138,4bf58dd8d48988d145941735,52af3afc3cf9994f4e043bf8,Hunan Restaurants,Hunan,Hunan Restaurant,4,15
139,4bf58dd8d48988d145941735,52af3b053cf9994f4e043bf9,Imperial Restaurants,Imperial,Imperial Restaurant,4,16
140,4bf58dd8d48988d145941735,52af3b213cf9994f4e043bfa,Jiangsu Restaurants,Jiangsu,Jiangsu Restaurant,4,17
141,4bf58dd8d48988d145941735,52af3b293cf9994f4e043bfb,Jiangxi Restaurants,Jiangxi,Jiangxi Restaurant,4,18
142,4bf58dd8d48988d145941735,52af3b343cf9994f4e043bfc,Macanese Restaurants,Macanese,Macanese Restaurant,4,19
143,4bf58dd8d48988d145941735,52af3b3b3cf9994f4e043bfd,Manchu Restaurants,Manchu,Manchu Restaurant,4,20
144,4bf58dd8d48988d145941735,52af3b463cf9994f4e043bfe,Peking Duck Restaurants,Peking Duck,Peking Duck Restaurant,4,21
145,4bf58dd8d48988d145941735,52af3b633cf9994f4e043c01,Shaanxi Restaurants,Shaanxi,Shaanxi Restaurant,4,22
146,4bf58dd8d48988d145941735,52af3b513cf9994f4e043bff,Shandong Restaurants,Shandong,Shandong Restaurant,4,23
147,4bf58dd8d48988d145941735,52af3b593cf9994f4e043c00,Shanghai Restaurants,Shanghai,Shanghai Restaurant,4,24
148,4bf58dd8d48988d145941735,52af3b6e3cf9994f4e043c02,Shanxi Restaurants,Shanxi,Shanxi Restaurant,4,25
149,4bf58dd8d48988d145941735,52af3b773cf9994f4e043c03,Szechuan Restaurants,Szechuan,Szechuan Restaurant,4,26
150,4bf58dd8d48988d145941735,52af3b813cf9994f4e043c04,Taiwanese Restaurants,Taiwanese,Taiwanese Restaurant,4,27
151,4bf58dd8d48988d145941735,52af3b893cf9994f4e043c05,Tianjin Restaurants,Tianjin,Tianjin Restaurant,4,28
152,4bf58dd8d48988d145941735,52af3b913cf9994f4e043c06,Xinjiang Restaurants,Xinjiang,Xinjiang Restaurant,4,29
153,4bf58dd8d48988d145941735,52af3b9a3cf9994f4e043c07,Yunnan Restaurants,Yunnan,Yunnan Restaurant,4,30
154,4bf58dd8d48988d145941735,52af3ba23cf9994f4e043c08,Zhejiang Restaurants,Zhejiang,Zhejiang Restaurant,4,31
155,4bf58dd8d48988d142941735,4eb1bd1c3b7b55596b4a748f,Filipino Restaurants,Filipino,Filipino Restaurant,3,3
156,4bf58dd8d48988d142941735,52e81612bcbc57f1066b79fb,Himalayan Restaurants,Himalayan,Himalayan Restaurant,3,4
157,4bf58dd8d48988d142941735,52af0bd33cf9994f4e043bdd,Hotpot Restaurants,Hotpot,Hotpot Restaurant,3,5
158,4bf58dd8d48988d142941735,4deefc054765f83613cdba6f,Indonesian Restaurants,Indonesian,Indonesian Restaurant,3,6
159,4deefc054765f83613cdba6f,52960eda3cf9994f4e043ac9,Acehnese Restaurants,Acehnese,Acehnese Restaurant,4,0
160,4deefc054765f83613cdba6f,52960eda3cf9994f4e043acb,Balinese Restaurants,Balinese,Balinese Restaurant,4,1
161,4deefc054765f83613cdba6f,52960eda3cf9994f4e043aca,Betawinese Restaurants,Betawinese,Betawinese Restaurant,4,2
162,4deefc054765f83613cdba6f,52960eda3cf9994f4e043acc,Indonesian Meatball Places,Indonesian Meatball Place,Indonesian Meatball Place,4,3
163,4deefc054765f83613cdba6f,52960eda3cf9994f4e043ac7,Javanese Restaurants,Javanese,Javanese Restaurant,4,4
164,4deefc054765f83613cdba6f,52960eda3cf9994f4e043ac8,Manadonese Restaurants,Manadonese,Manadonese Restaurant,4,5
165,4deefc054765f83613cdba6f,52960eda3cf9994f4e043ac5,Padangnese Restaurants,Padangnese,Padangnese Restaurant,4,6
166,4deefc054765f83613cdba6f,52960eda3cf9994f4e043ac6,Sundanese Restaurants,Sundanese,Sundanese Restaurant,4,7
167,4bf58dd8d48988d142941735,4bf58dd8d48988d111941735,Japanese Restaurants,Japanese,Japanese Restaurant,3,7
168,4bf58dd8d48988d111941735,55a59bace4b013909087cb0c,Donburi Restaurants,Donburi,Donburi Restaurant,4,0
169,4bf58dd8d48988d111941735,55a59bace4b013909087cb30,Japanese Curry Restaurants,Japanese Curry,Japanese Curry Restaurant,4,1
170,4bf58dd8d48988d111941735,55a59bace4b013909087cb21,Kaiseki Restaurants,Kaiseki,Kaiseki Restaurant,4,2
171,4bf58dd8d48988d111941735,55a59bace4b013909087cb06,Kushikatsu Restaurants,Kushikatsu,Kushikatsu Restaurant,4,3
172,4bf58dd8d48988d111941735,55a59bace4b013909087cb1b,Monjayaki Restaurants,Monjayaki,Monjayaki Restaurant,4,4
